launch_id,test_group,input_name,config_name,result,dur,finished_at,,,exp_u1m_09.04,exp_u1m_09.04
17090,m21-u1m,sat_prime_a22_b22.cnf,32_wp_s1-21_rec_rbs_ea.json,PASSED,0.00,2022-04-09 19:59:43,18.60416667,,,
17100,m21-u1m,sat_prime_a22_b22.cnf,32_wp_s1-21_rec_rbs_ga.json,PASSED,0.00,2022-04-09 20:04:49,5.875,,,
17070,m21-u1m,sat_prime_a22_b22.cnf,32_wp_s1-21_sing_cart_ea.json,PASSED,0.00,2022-04-09 19:49:59,2.9375,,,
17080,m21-u1m,sat_prime_a22_b22.cnf,32_wp_s1-21_sing_cart_ga.json,PASSED,0.00,2022-04-09 19:55:37,39.16666667,,,
17050,m21-u1m,sat_prime_a22_b22.cnf,32_wp_s1-21_sing_rbs_ea.json,PASSED,0.00,2022-04-09 19:37:28,65.60416667,,,
17060,m21-u1m,sat_prime_a22_b22.cnf,32_wp_s1-21_sing_rbs_ga.json,PASSED,0.00,2022-04-09 19:43:44,46.02083333,,,
16706,m21-u1m,sat_sp5-21-15-bin-stri-flat-noid.cnf,32_wop_m1-32_rec_cart_ea.json,PASSED,0.00,2022-04-09 13:45:09,22.52083333,,,
16716,m21-u1m,sat_sp5-21-15-bin-stri-flat-noid.cnf,32_wop_m1-32_rec_cart_ga.json,TLE,0.00,2022-04-09 13:58:02,89.10416667,,,
16686,m21-u1m,sat_sp5-21-15-bin-stri-flat-noid.cnf,32_wop_m1-32_rec_rbs_ea.json,PASSED,0.00,2022-04-09 13:23:52,34.27083333,,,
16696,m21-u1m,sat_sp5-21-15-bin-stri-flat-noid.cnf,32_wop_m1-32_rec_rbs_ga.json,TLE,0.00,2022-04-09 13:34:57,89.10416667,,,
16666,m21-u1m,sat_sp5-21-15-bin-stri-flat-noid.cnf,32_wop_m1-32_sing_cart_ea.json,TLE,0.00,2022-04-09 13:06:58,89.10416667,,,
16676,m21-u1m,sat_sp5-21-15-bin-stri-flat-noid.cnf,32_wop_m1-32_sing_cart_ga.json,TLE,0.00,2022-04-09 13:15:41,89.10416667,,,
16646,m21-u1m,sat_sp5-21-15-bin-stri-flat-noid.cnf,32_wop_m1-32_sing_rbs_ea.json,PASSED,0.00,2022-04-09 12:47:34,79.3125,,,
16656,m21-u1m,sat_sp5-21-15-bin-stri-flat-noid.cnf,32_wop_m1-32_sing_rbs_ga.json,PASSED,0.00,2022-04-09 12:56:26,30.35416667,,,
16786,m21-u1m,sat_sp5-21-15-bin-stri-flat-noid.cnf,32_wop_ms1-31_rec_cart_ea.json,PASSED,0.00,2022-04-09 15:03:50,36.22916667,,,
16796,m21-u1m,sat_sp5-21-15-bin-stri-flat-noid.cnf,32_wop_ms1-31_rec_cart_ga.json,TLE,0.00,2022-04-09 15:14:17,89.10416667,,,
16766,m21-u1m,sat_sp5-21-15-bin-stri-flat-noid.cnf,32_wop_ms1-31_rec_rbs_ea.json,TLE,0.00,2022-04-09 14:46:14,89.10416667,,,
16776,m21-u1m,sat_sp5-21-15-bin-stri-flat-noid.cnf,32_wop_ms1-31_rec_rbs_ga.json,PASSED,0.00,2022-04-09 14:54:02,13.70833333,,,
16746,m21-u1m,sat_sp5-21-15-bin-stri-flat-noid.cnf,32_wop_ms1-31_sing_cart_ea.json,PASSED,0.00,2022-04-09 14:24:16,56.79166667,,,
16756,m21-u1m,sat_sp5-21-15-bin-stri-flat-noid.cnf,32_wop_ms1-31_sing_cart_ga.json,TLE,0.00,2022-04-09 14:33:51,89.10416667,,,
16726,m21-u1m,sat_sp5-21-15-bin-stri-flat-noid.cnf,32_wop_ms1-31_sing_rbs_ea.json,PASSED,0.00,2022-04-09 14:08:14,42.10416667,,,
16736,m21-u1m,sat_sp5-21-15-bin-stri-flat-noid.cnf,32_wop_ms1-31_sing_rbs_ga.json,TLE,0.00,2022-04-09 14:14:35,89.10416667,,,
16866,m21-u1m,sat_sp5-21-15-bin-stri-flat-noid.cnf,32_wop_p31-1_rec_cart_ea.json,PASSED,0.00,2022-04-09 16:37:40,41.125,,,
16876,m21-u1m,sat_sp5-21-15-bin-stri-flat-noid.cnf,32_wop_p31-1_rec_cart_ga.json,PASSED,0.00,2022-04-09 16:51:29,84.20833333,,,
16846,m21-u1m,sat_sp5-21-15-bin-stri-flat-noid.cnf,32_wop_p31-1_rec_rbs_ea.json,PASSED,0.00,2022-04-09 16:14:51,30.35416667,,,
16856,m21-u1m,sat_sp5-21-15-bin-stri-flat-noid.cnf,32_wop_p31-1_rec_rbs_ga.json,PASSED,0.00,2022-04-09 16:25:14,13.70833333,,,
16826,m21-u1m,sat_sp5-21-15-bin-stri-flat-noid.cnf,32_wop_p31-1_sing_cart_ea.json,PASSED,0.00,2022-04-09 15:49:39,50.91666667,,,
16836,m21-u1m,sat_sp5-21-15-bin-stri-flat-noid.cnf,32_wop_p31-1_sing_cart_ga.json,PASSED,0.00,2022-04-09 16:02:16,57.77083333,,,
16806,m21-u1m,sat_sp5-21-15-bin-stri-flat-noid.cnf,32_wop_p31-1_sing_rbs_ea.json,PASSED,0.00,2022-04-09 15:26:15,43.08333333,,,
16816,m21-u1m,sat_sp5-21-15-bin-stri-flat-noid.cnf,32_wop_p31-1_sing_rbs_ga.json,PASSED,0.00,2022-04-09 15:37:28,17.625,,,
16946,m21-u1m,sat_sp5-21-15-bin-stri-flat-noid.cnf,32_wop_p6-5_rec_cart_ea.json,PASSED,0.00,2022-04-09 17:58:53,52.875,,,
16956,m21-u1m,sat_sp5-21-15-bin-stri-flat-noid.cnf,32_wop_p6-5_rec_cart_ga.json,TLE,0.00,2022-04-09 18:11:23,89.10416667,,,
16926,m21-u1m,sat_sp5-21-15-bin-stri-flat-noid.cnf,32_wop_p6-5_rec_rbs_ea.json,PASSED,0.00,2022-04-09 17:38:30,14.6875,,,
16936,m21-u1m,sat_sp5-21-15-bin-stri-flat-noid.cnf,32_wop_p6-5_rec_rbs_ga.json,PASSED,0.00,2022-04-09 17:48:45,66.58333333,,,
16906,m21-u1m,sat_sp5-21-15-bin-stri-flat-noid.cnf,32_wop_p6-5_sing_cart_ea.json,PASSED,0.00,2022-04-09 17:17:43,18.60416667,,,
16916,m21-u1m,sat_sp5-21-15-bin-stri-flat-noid.cnf,32_wop_p6-5_sing_cart_ga.json,PASSED,0.00,2022-04-09 17:28:06,17.625,,,
16886,m21-u1m,sat_sp5-21-15-bin-stri-flat-noid.cnf,32_wop_p6-5_sing_rbs_ea.json,PASSED,0.00,2022-04-09 17:02:33,22.52083333,,,
16896,m21-u1m,sat_sp5-21-15-bin-stri-flat-noid.cnf,32_wop_p6-5_sing_rbs_ga.json,PASSED,0.00,2022-04-09 17:10:09,21.54166667,,,
17026,m21-u1m,sat_sp5-21-15-bin-stri-flat-noid.cnf,32_wop_ps6-5_rec_cart_ea.json,PASSED,0.00,2022-04-09 19:14:25,41.125,,,
17036,m21-u1m,sat_sp5-21-15-bin-stri-flat-noid.cnf,32_wop_ps6-5_rec_cart_ga.json,PASSED,0.00,2022-04-09 19:26:17,44.0625,,,
17006,m21-u1m,sat_sp5-21-15-bin-stri-flat-noid.cnf,32_wop_ps6-5_rec_rbs_ea.json,PASSED,0.00,2022-04-09 18:54:11,19.58333333,,,
17016,m21-u1m,sat_sp5-21-15-bin-stri-flat-noid.cnf,32_wop_ps6-5_rec_rbs_ga.json,PASSED,0.00,2022-04-09 19:03:29,24.47916667,,,
16986,m21-u1m,sat_sp5-21-15-bin-stri-flat-noid.cnf,32_wop_ps6-5_sing_cart_ea.json,PASSED,0.00,2022-04-09 18:37:26,23.5,,,
16996,m21-u1m,sat_sp5-21-15-bin-stri-flat-noid.cnf,32_wop_ps6-5_sing_cart_ga.json,PASSED,0.00,2022-04-09 18:46:13,32.3125,,,
16966,m21-u1m,sat_sp5-21-15-bin-stri-flat-noid.cnf,32_wop_ps6-5_sing_rbs_ea.json,PASSED,0.00,2022-04-09 18:19:47,26.4375,,,
16976,m21-u1m,sat_sp5-21-15-bin-stri-flat-noid.cnf,32_wop_ps6-5_sing_rbs_ga.json,PASSED,0.00,2022-04-09 18:28:38,51.89583333,,,
16626,m21-u1m,sat_sp5-21-15-bin-stri-flat-noid.cnf,32_wop_s1-32_rec_cart_ea.json,PASSED,0.00,2022-04-09 12:25:56,22.52083333,,,
16636,m21-u1m,sat_sp5-21-15-bin-stri-flat-noid.cnf,32_wop_s1-32_rec_cart_ga.json,TLE,0.00,2022-04-09 12:36:40,89.10416667,,,
16606,m21-u1m,sat_sp5-21-15-bin-stri-flat-noid.cnf,32_wop_s1-32_rec_rbs_ea.json,TLE,0.00,2022-04-09 12:05:57,89.10416667,,,
16616,m21-u1m,sat_sp5-21-15-bin-stri-flat-noid.cnf,32_wop_s1-32_rec_rbs_ga.json,PASSED,0.00,2022-04-09 12:16:12,53.85416667,,,
16586,m21-u1m,sat_sp5-21-15-bin-stri-flat-noid.cnf,32_wop_s1-32_sing_cart_ea.json,TLE,0.00,2022-04-09 11:45:43,89.10416667,,,
16596,m21-u1m,sat_sp5-21-15-bin-stri-flat-noid.cnf,32_wop_s1-32_sing_cart_ga.json,PASSED,0.00,2022-04-09 11:55:45,48.95833333,,,
16566,m21-u1m,sat_sp5-21-15-bin-stri-flat-noid.cnf,32_wop_s1-32_sing_rbs_ea.json,TLE,0.00,2022-04-09 11:26:01,89.10416667,,,
16576,m21-u1m,sat_sp5-21-15-bin-stri-flat-noid.cnf,32_wop_s1-32_sing_rbs_ga.json,TLE,0.00,2022-04-09 11:35:04,89.10416667,,,
17186,m21-u1m,sat_sp5-21-15-bin-stri-flat-noid.cnf,32_wp_m1-21_rec_cart_ea.json,PASSED,0.00,2022-04-09 20:58:46,12.72916667,,,
17196,m21-u1m,sat_sp5-21-15-bin-stri-flat-noid.cnf,32_wp_m1-21_rec_cart_ga.json,PASSED,0.00,2022-04-09 21:05:06,19.58333333,,,
17166,m21-u1m,sat_sp5-21-15-bin-stri-flat-noid.cnf,32_wp_m1-21_rec_rbs_ea.json,PASSED,0.00,2022-04-09 20:46:49,10.77083333,,,
17176,m21-u1m,sat_sp5-21-15-bin-stri-flat-noid.cnf,32_wp_m1-21_rec_rbs_ga.json,PASSED,0.00,2022-04-09 20:52:37,17.625,,,
17146,m21-u1m,sat_sp5-21-15-bin-stri-flat-noid.cnf,32_wp_m1-21_sing_cart_ea.json,PASSED,0.00,2022-04-09 20:34:21,22.52083333,,,
17156,m21-u1m,sat_sp5-21-15-bin-stri-flat-noid.cnf,32_wp_m1-21_sing_cart_ga.json,PASSED,0.00,2022-04-09 20:41:35,2.9375,,,
17126,m21-u1m,sat_sp5-21-15-bin-stri-flat-noid.cnf,32_wp_m1-21_sing_rbs_ea.json,PASSED,0.00,2022-04-09 20:22:53,16.64583333,,,
17136,m21-u1m,sat_sp5-21-15-bin-stri-flat-noid.cnf,32_wp_m1-21_sing_rbs_ga.json,PASSED,0.00,2022-04-09 20:29:03,24.47916667,,,
17266,m21-u1m,sat_sp5-21-15-bin-stri-flat-noid.cnf,32_wp_ms1-20_rec_cart_ea.json,PASSED,0.00,2022-04-09 21:46:19,12.72916667,,,
17276,m21-u1m,sat_sp5-21-15-bin-stri-flat-noid.cnf,32_wp_ms1-20_rec_cart_ga.json,PASSED,0.00,2022-04-09 21:52:08,9.791666667,,,
17246,m21-u1m,sat_sp5-21-15-bin-stri-flat-noid.cnf,32_wp_ms1-20_rec_rbs_ea.json,PASSED,0.00,2022-04-09 21:35:39,8.8125,,,
17256,m21-u1m,sat_sp5-21-15-bin-stri-flat-noid.cnf,32_wp_ms1-20_rec_rbs_ga.json,PASSED,0.00,2022-04-09 21:40:54,4.895833333,,,
17226,m21-u1m,sat_sp5-21-15-bin-stri-flat-noid.cnf,32_wp_ms1-20_sing_cart_ea.json,PASSED,0.00,2022-04-09 21:24:19,61.6875,,,
17236,m21-u1m,sat_sp5-21-15-bin-stri-flat-noid.cnf,32_wp_ms1-20_sing_cart_ga.json,PASSED,0.00,2022-04-09 21:29:49,14.6875,,,
17206,m21-u1m,sat_sp5-21-15-bin-stri-flat-noid.cnf,32_wp_ms1-20_sing_rbs_ea.json,PASSED,0.00,2022-04-09 21:11:38,14.6875,,,
17216,m21-u1m,sat_sp5-21-15-bin-stri-flat-noid.cnf,32_wp_ms1-20_sing_rbs_ga.json,PASSED,0.00,2022-04-09 21:16:51,41.125,,,
17346,m21-u1m,sat_sp5-21-15-bin-stri-flat-noid.cnf,32_wp_p20-1_rec_cart_ea.json,PASSED,0.00,2022-04-09 22:41:42,81.27083333,,,
17356,m21-u1m,sat_sp5-21-15-bin-stri-flat-noid.cnf,32_wp_p20-1_rec_cart_ga.json,PASSED,0.00,2022-04-09 22:49:18,9.791666667,,,
17326,m21-u1m,sat_sp5-21-15-bin-stri-flat-noid.cnf,32_wp_p20-1_rec_rbs_ea.json,PASSED,0.00,2022-04-09 22:27:36,14.6875,,,
17336,m21-u1m,sat_sp5-21-15-bin-stri-flat-noid.cnf,32_wp_p20-1_rec_rbs_ga.json,PASSED,0.00,2022-04-09 22:33:28,10.77083333,,,
17306,m21-u1m,sat_sp5-21-15-bin-stri-flat-noid.cnf,32_wp_p20-1_sing_cart_ea.json,PASSED,0.00,2022-04-09 22:13:51,14.6875,,,
17316,m21-u1m,sat_sp5-21-15-bin-stri-flat-noid.cnf,32_wp_p20-1_sing_cart_ga.json,PASSED,0.00,2022-04-09 22:21:06,24.47916667,,,
17286,m21-u1m,sat_sp5-21-15-bin-stri-flat-noid.cnf,32_wp_p20-1_sing_rbs_ea.json,PASSED,0.00,2022-04-09 21:59:19,33.29166667,,,
17296,m21-u1m,sat_sp5-21-15-bin-stri-flat-noid.cnf,32_wp_p20-1_sing_rbs_ga.json,PASSED,0.00,2022-04-09 22:06:41,11.75,,,
17426,m21-u1m,sat_sp5-21-15-bin-stri-flat-noid.cnf,32_wp_p5-4_rec_cart_ea.json,PASSED,0.00,2022-04-09 23:35:45,15.66666667,,,
17436,m21-u1m,sat_sp5-21-15-bin-stri-flat-noid.cnf,32_wp_p5-4_rec_cart_ga.json,PASSED,0.00,2022-04-09 23:43:11,17.625,,,
17406,m21-u1m,sat_sp5-21-15-bin-stri-flat-noid.cnf,32_wp_p5-4_rec_rbs_ea.json,PASSED,0.00,2022-04-09 23:23:16,11.75,,,
17416,m21-u1m,sat_sp5-21-15-bin-stri-flat-noid.cnf,32_wp_p5-4_rec_rbs_ga.json,PASSED,0.00,2022-04-09 23:29:35,16.64583333,,,
17386,m21-u1m,sat_sp5-21-15-bin-stri-flat-noid.cnf,32_wp_p5-4_sing_cart_ea.json,PASSED,0.00,2022-04-09 23:10:39,19.58333333,,,
17396,m21-u1m,sat_sp5-21-15-bin-stri-flat-noid.cnf,32_wp_p5-4_sing_cart_ga.json,PASSED,0.00,2022-04-09 23:17:14,21.54166667,,,
17366,m21-u1m,sat_sp5-21-15-bin-stri-flat-noid.cnf,32_wp_p5-4_sing_rbs_ea.json,PASSED,0.00,2022-04-09 22:55:22,12.72916667,,,
17376,m21-u1m,sat_sp5-21-15-bin-stri-flat-noid.cnf,32_wp_p5-4_sing_rbs_ga.json,PASSED,0.00,2022-04-09 23:02:47,22.52083333,,,
17506,m21-u1m,sat_sp5-21-15-bin-stri-flat-noid.cnf,32_wp_ps5-4_rec_cart_ea.json,PASSED,0.00,2022-04-10 00:22:49,10.77083333,,,
17516,m21-u1m,sat_sp5-21-15-bin-stri-flat-noid.cnf,32_wp_ps5-4_rec_cart_ga.json,PASSED,0.00,2022-04-10 00:29:11,33.29166667,,,
17486,m21-u1m,sat_sp5-21-15-bin-stri-flat-noid.cnf,32_wp_ps5-4_rec_rbs_ea.json,PASSED,0.00,2022-04-10 00:12:54,8.8125,,,
17496,m21-u1m,sat_sp5-21-15-bin-stri-flat-noid.cnf,32_wp_ps5-4_rec_rbs_ga.json,PASSED,0.00,2022-04-10 00:17:41,12.72916667,,,
17466,m21-u1m,sat_sp5-21-15-bin-stri-flat-noid.cnf,32_wp_ps5-4_sing_cart_ea.json,PASSED,0.00,2022-04-10 00:01:14,16.64583333,,,
17476,m21-u1m,sat_sp5-21-15-bin-stri-flat-noid.cnf,32_wp_ps5-4_sing_cart_ga.json,PASSED,0.00,2022-04-10 00:07:02,35.25,,,
17446,m21-u1m,sat_sp5-21-15-bin-stri-flat-noid.cnf,32_wp_ps5-4_sing_rbs_ea.json,PASSED,0.00,2022-04-09 23:48:26,15.66666667,,,
17456,m21-u1m,sat_sp5-21-15-bin-stri-flat-noid.cnf,32_wp_ps5-4_sing_rbs_ga.json,PASSED,0.00,2022-04-09 23:54:43,8.8125,,,
17106,m21-u1m,sat_sp5-21-15-bin-stri-flat-noid.cnf,32_wp_s1-21_rec_cart_ea.json,PASSED,0.00,2022-04-09 20:08:59,18.60416667,,,
17116,m21-u1m,sat_sp5-21-15-bin-stri-flat-noid.cnf,32_wp_s1-21_rec_cart_ga.json,PASSED,0.00,2022-04-09 20:15:48,13.70833333,,,
17086,m21-u1m,sat_sp5-21-15-bin-stri-flat-noid.cnf,32_wp_s1-21_rec_rbs_ea.json,PASSED,0.00,2022-04-09 19:58:25,4.895833333,,,
17096,m21-u1m,sat_sp5-21-15-bin-stri-flat-noid.cnf,32_wp_s1-21_rec_rbs_ga.json,PASSED,0.00,2022-04-09 20:03:39,7.833333333,,,
17066,m21-u1m,sat_sp5-21-15-bin-stri-flat-noid.cnf,32_wp_s1-21_sing_cart_ea.json,PASSED,0.00,2022-04-09 19:47:42,3.916666667,,,
17076,m21-u1m,sat_sp5-21-15-bin-stri-flat-noid.cnf,32_wp_s1-21_sing_cart_ga.json,PASSED,0.00,2022-04-09 19:53:55,11.75,,,
17046,m21-u1m,sat_sp5-21-15-bin-stri-flat-noid.cnf,32_wp_s1-21_sing_rbs_ea.json,PASSED,0.00,2022-04-09 19:35:22,27.41666667,,,
17056,m21-u1m,sat_sp5-21-15-bin-stri-flat-noid.cnf,32_wp_s1-21_sing_rbs_ga.json,PASSED,0.00,2022-04-09 19:41:34,10.77083333,,,
16711,m21-u1m,unsat_at-least-two-sokoban-sequential-p145-microban-sequential.030-NOTKNOWN.cnf,32_wop_m1-32_rec_cart_ea.json,TLE,0.00,2022-04-09 13:51:48,89.10416667,,,
16721,m21-u1m,unsat_at-least-two-sokoban-sequential-p145-microban-sequential.030-NOTKNOWN.cnf,32_wop_m1-32_rec_cart_ga.json,TLE,0.00,2022-04-09 14:04:36,89.10416667,,,
16691,m21-u1m,unsat_at-least-two-sokoban-sequential-p145-microban-sequential.030-NOTKNOWN.cnf,32_wop_m1-32_rec_rbs_ea.json,TLE,0.00,2022-04-09 13:29:52,89.10416667,,,
16701,m21-u1m,unsat_at-least-two-sokoban-sequential-p145-microban-sequential.030-NOTKNOWN.cnf,32_wop_m1-32_rec_rbs_ga.json,TLE,0.00,2022-04-09 13:40:23,89.10416667,,,
16671,m21-u1m,unsat_at-least-two-sokoban-sequential-p145-microban-sequential.030-NOTKNOWN.cnf,32_wop_m1-32_sing_cart_ea.json,TLE,0.00,2022-04-09 13:12:36,89.10416667,,,
16681,m21-u1m,unsat_at-least-two-sokoban-sequential-p145-microban-sequential.030-NOTKNOWN.cnf,32_wop_m1-32_sing_cart_ga.json,TLE,0.00,2022-04-09 13:20:59,89.10416667,,,
16651,m21-u1m,unsat_at-least-two-sokoban-sequential-p145-microban-sequential.030-NOTKNOWN.cnf,32_wop_m1-32_sing_rbs_ea.json,TLE,0.00,2022-04-09 12:53:26,89.10416667,,,
16661,m21-u1m,unsat_at-least-two-sokoban-sequential-p145-microban-sequential.030-NOTKNOWN.cnf,32_wop_m1-32_sing_rbs_ga.json,TLE,0.00,2022-04-09 13:02:43,89.10416667,,,
16791,m21-u1m,unsat_at-least-two-sokoban-sequential-p145-microban-sequential.030-NOTKNOWN.cnf,32_wop_ms1-31_rec_cart_ea.json,TLE,0.00,2022-04-09 15:09:22,89.10416667,,,
16801,m21-u1m,unsat_at-least-two-sokoban-sequential-p145-microban-sequential.030-NOTKNOWN.cnf,32_wop_ms1-31_rec_cart_ga.json,TLE,0.00,2022-04-09 15:20:58,89.10416667,,,
16771,m21-u1m,unsat_at-least-two-sokoban-sequential-p145-microban-sequential.030-NOTKNOWN.cnf,32_wop_ms1-31_rec_rbs_ea.json,TLE,0.00,2022-04-09 14:50:09,89.10416667,,,
16781,m21-u1m,unsat_at-least-two-sokoban-sequential-p145-microban-sequential.030-NOTKNOWN.cnf,32_wop_ms1-31_rec_rbs_ga.json,TLE,0.00,2022-04-09 14:58:48,89.10416667,,,
16751,m21-u1m,unsat_at-least-two-sokoban-sequential-p145-microban-sequential.030-NOTKNOWN.cnf,32_wop_ms1-31_sing_cart_ea.json,TLE,0.00,2022-04-09 14:30:50,89.10416667,,,
16761,m21-u1m,unsat_at-least-two-sokoban-sequential-p145-microban-sequential.030-NOTKNOWN.cnf,32_wop_ms1-31_sing_cart_ga.json,TLE,0.00,2022-04-09 14:40:13,89.10416667,,,
16731,m21-u1m,unsat_at-least-two-sokoban-sequential-p145-microban-sequential.030-NOTKNOWN.cnf,32_wop_ms1-31_sing_rbs_ea.json,TLE,0.00,2022-04-09 14:12:04,89.10416667,,,
16741,m21-u1m,unsat_at-least-two-sokoban-sequential-p145-microban-sequential.030-NOTKNOWN.cnf,32_wop_ms1-31_sing_rbs_ga.json,TLE,0.00,2022-04-09 14:20:37,89.10416667,,,
16871,m21-u1m,unsat_at-least-two-sokoban-sequential-p145-microban-sequential.030-NOTKNOWN.cnf,32_wop_p31-1_rec_cart_ea.json,TLE,0.00,2022-04-09 16:43:59,89.10416667,,,
16881,m21-u1m,unsat_at-least-two-sokoban-sequential-p145-microban-sequential.030-NOTKNOWN.cnf,32_wop_p31-1_rec_cart_ga.json,TLE,0.00,2022-04-09 16:58:37,89.10416667,,,
16851,m21-u1m,unsat_at-least-two-sokoban-sequential-p145-microban-sequential.030-NOTKNOWN.cnf,32_wop_p31-1_rec_rbs_ea.json,TLE,0.00,2022-04-09 16:20:06,89.10416667,,,
16861,m21-u1m,unsat_at-least-two-sokoban-sequential-p145-microban-sequential.030-NOTKNOWN.cnf,32_wop_p31-1_rec_rbs_ga.json,TLE,0.00,2022-04-09 16:30:54,89.10416667,,,
16831,m21-u1m,unsat_at-least-two-sokoban-sequential-p145-microban-sequential.030-NOTKNOWN.cnf,32_wop_p31-1_sing_cart_ea.json,TLE,0.00,2022-04-09 15:55:13,89.10416667,,,
16841,m21-u1m,unsat_at-least-two-sokoban-sequential-p145-microban-sequential.030-NOTKNOWN.cnf,32_wop_p31-1_sing_cart_ga.json,TLE,0.00,2022-04-09 16:09:08,89.10416667,,,
16811,m21-u1m,unsat_at-least-two-sokoban-sequential-p145-microban-sequential.030-NOTKNOWN.cnf,32_wop_p31-1_sing_rbs_ea.json,TLE,0.00,2022-04-09 15:31:54,89.10416667,,,
16821,m21-u1m,unsat_at-least-two-sokoban-sequential-p145-microban-sequential.030-NOTKNOWN.cnf,32_wop_p31-1_sing_rbs_ga.json,TLE,0.00,2022-04-09 15:42:43,89.10416667,,,
16951,m21-u1m,unsat_at-least-two-sokoban-sequential-p145-microban-sequential.030-NOTKNOWN.cnf,32_wop_p6-5_rec_cart_ea.json,TLE,0.00,2022-04-09 18:04:48,89.10416667,,,
16961,m21-u1m,unsat_at-least-two-sokoban-sequential-p145-microban-sequential.030-NOTKNOWN.cnf,32_wop_p6-5_rec_cart_ga.json,TLE,0.00,2022-04-09 18:16:44,89.10416667,,,
16931,m21-u1m,unsat_at-least-two-sokoban-sequential-p145-microban-sequential.030-NOTKNOWN.cnf,32_wop_p6-5_rec_rbs_ea.json,TLE,0.00,2022-04-09 17:43:18,89.10416667,,,
16941,m21-u1m,unsat_at-least-two-sokoban-sequential-p145-microban-sequential.030-NOTKNOWN.cnf,32_wop_p6-5_rec_rbs_ga.json,TLE,0.00,2022-04-09 17:53:06,89.10416667,,,
16911,m21-u1m,unsat_at-least-two-sokoban-sequential-p145-microban-sequential.030-NOTKNOWN.cnf,32_wop_p6-5_sing_cart_ea.json,TLE,0.00,2022-04-09 17:23:25,89.10416667,,,
16921,m21-u1m,unsat_at-least-two-sokoban-sequential-p145-microban-sequential.030-NOTKNOWN.cnf,32_wop_p6-5_sing_cart_ga.json,TLE,0.00,2022-04-09 17:33:46,89.10416667,,,
16891,m21-u1m,unsat_at-least-two-sokoban-sequential-p145-microban-sequential.030-NOTKNOWN.cnf,32_wop_p6-5_sing_rbs_ea.json,TLE,0.00,2022-04-09 17:07:34,89.10416667,,,
16901,m21-u1m,unsat_at-least-two-sokoban-sequential-p145-microban-sequential.030-NOTKNOWN.cnf,32_wop_p6-5_sing_rbs_ga.json,TLE,0.00,2022-04-09 17:15:38,89.10416667,,,
17031,m21-u1m,unsat_at-least-two-sokoban-sequential-p145-microban-sequential.030-NOTKNOWN.cnf,32_wop_ps6-5_rec_cart_ea.json,TLE,0.00,2022-04-09 19:20:19,89.10416667,,,
17041,m21-u1m,unsat_at-least-two-sokoban-sequential-p145-microban-sequential.030-NOTKNOWN.cnf,32_wop_ps6-5_rec_cart_ga.json,TLE,0.00,2022-04-09 19:31:34,89.10416667,,,
17011,m21-u1m,unsat_at-least-two-sokoban-sequential-p145-microban-sequential.030-NOTKNOWN.cnf,32_wop_ps6-5_rec_rbs_ea.json,TLE,0.00,2022-04-09 18:58:50,89.10416667,,,
17021,m21-u1m,unsat_at-least-two-sokoban-sequential-p145-microban-sequential.030-NOTKNOWN.cnf,32_wop_ps6-5_rec_rbs_ga.json,TLE,0.00,2022-04-09 19:08:44,89.10416667,,,
16991,m21-u1m,unsat_at-least-two-sokoban-sequential-p145-microban-sequential.030-NOTKNOWN.cnf,32_wop_ps6-5_sing_cart_ea.json,TLE,0.00,2022-04-09 18:42:25,89.10416667,,,
17001,m21-u1m,unsat_at-least-two-sokoban-sequential-p145-microban-sequential.030-NOTKNOWN.cnf,32_wop_ps6-5_sing_cart_ga.json,TLE,0.00,2022-04-09 18:51:24,89.10416667,,,
16971,m21-u1m,unsat_at-least-two-sokoban-sequential-p145-microban-sequential.030-NOTKNOWN.cnf,32_wop_ps6-5_sing_rbs_ea.json,TLE,0.00,2022-04-09 18:24:28,89.10416667,,,
16981,m21-u1m,unsat_at-least-two-sokoban-sequential-p145-microban-sequential.030-NOTKNOWN.cnf,32_wop_ps6-5_sing_rbs_ga.json,TLE,0.00,2022-04-09 18:33:34,89.10416667,,,
16631,m21-u1m,unsat_at-least-two-sokoban-sequential-p145-microban-sequential.030-NOTKNOWN.cnf,32_wop_s1-32_rec_cart_ea.json,TLE,0.00,2022-04-09 12:32:31,89.10416667,,,
16641,m21-u1m,unsat_at-least-two-sokoban-sequential-p145-microban-sequential.030-NOTKNOWN.cnf,32_wop_s1-32_rec_cart_ga.json,TLE,0.00,2022-04-09 12:43:41,89.10416667,,,
16611,m21-u1m,unsat_at-least-two-sokoban-sequential-p145-microban-sequential.030-NOTKNOWN.cnf,32_wop_s1-32_rec_rbs_ea.json,TLE,0.00,2022-04-09 12:12:16,89.10416667,,,
16621,m21-u1m,unsat_at-least-two-sokoban-sequential-p145-microban-sequential.030-NOTKNOWN.cnf,32_wop_s1-32_rec_rbs_ga.json,TLE,0.00,2022-04-09 12:21:49,89.10416667,,,
16591,m21-u1m,unsat_at-least-two-sokoban-sequential-p145-microban-sequential.030-NOTKNOWN.cnf,32_wop_s1-32_sing_cart_ea.json,TLE,0.00,2022-04-09 11:52:38,89.10416667,,,
16601,m21-u1m,unsat_at-least-two-sokoban-sequential-p145-microban-sequential.030-NOTKNOWN.cnf,32_wop_s1-32_sing_cart_ga.json,TLE,0.00,2022-04-09 12:02:09,89.10416667,,,
