Duration: 300
step,size,rho,fit
40688,11,0.998,12
40689,11,0.998,12
40690,11,0.998,12
40691,11,0.998,12
40692,11,0.998,12
40693,11,0.998,12
40694,11,0.998,12
40695,11,0.998,12
40696,11,0.998,12
40697,11,0.998,12
40698,11,0.998,12
40699,11,0.998,12
40700,11,0.998,12
40701,11,0.998,12
40702,11,0.998,12
40703,11,0.998,12
40704,11,0.998,12
40705,11,0.998,12
40706,11,0.998,12
40707,11,0.998,12
40708,11,0.998,12
40709,11,0.998,12
40710,11,0.998,12
40711,11,0.998,12
40712,11,0.998,12
40713,11,0.998,12
40714,11,0.998,12
40715,11,0.998,12
40716,11,0.998,12
40717,11,0.998,12
40718,11,0.998,12
40719,11,0.998,12
40720,11,0.998,12
40721,11,0.998,12
40722,11,0.998,12
40723,11,0.998,12
40724,11,0.998,12
40725,11,0.998,12
40726,11,0.998,12
40727,11,0.998,12
40728,11,0.998,12
40729,11,0.998,12
40730,11,0.998,12
40731,11,0.998,12
40732,11,0.998,12
40733,11,0.998,12
40734,11,0.998,12
40735,11,0.998,12
40736,11,0.998,12
40737,11,0.998,12
40738,11,0.998,12
40739,11,0.998,12
40740,11,0.998,12
40741,11,0.998,12
40742,11,0.998,12
40743,11,0.998,12
40744,11,0.998,12
40745,11,0.998,12
40746,11,0.998,12
40747,11,0.998,12
40748,11,0.998,12
40749,11,0.998,12
40750,11,0.998,12
40751,11,0.998,12
40752,11,0.998,12
40753,11,0.998,12
40754,11,0.998,12
40755,11,0.998,12
40756,11,0.998,12
40757,11,0.998,12
40758,11,0.998,12
40759,11,0.998,12
40760,11,0.998,12
40761,11,0.998,12
40762,11,0.998,12
40763,11,0.998,12
40764,11,0.998,12
40765,11,0.998,12
40766,11,0.998,12
40767,11,0.998,12
40768,11,0.998,12
40769,11,0.998,12
40770,11,0.998,12
40771,11,0.998,12
40772,11,0.998,12
40773,11,0.998,12
40774,11,0.998,12
40775,11,0.998,12
40776,11,0.998,12
40777,11,0.998,12
40778,11,0.998,12
40779,11,0.998,12
40780,11,0.998,12
40781,11,0.998,12
40782,11,0.998,12
40783,11,0.998,12
40784,11,0.998,12
40785,11,0.998,12
40786,11,0.998,12
40787,11,0.998,12
40788,11,0.998,12
40789,11,0.998,12
40790,11,0.998,12
40791,11,0.998,12
40792,11,0.998,12
40793,11,0.998,12
40794,11,0.998,12
40795,11,0.998,12
40796,11,0.998,12
40797,11,0.998,12
40798,11,0.998,12
40799,11,0.998,12
40800,11,0.998,12
40801,11,0.998,12
40802,11,0.998,12
40803,11,0.998,12
40804,11,0.998,12
40805,11,0.998,12
40806,11,0.998,12
40807,11,0.998,12
40808,11,0.998,12
40809,11,0.998,12
40810,11,0.998,12
40811,11,0.998,12
40812,11,0.998,12
40813,11,0.998,12
40814,11,0.998,12
40815,11,0.998,12
40816,11,0.998,12
40817,11,0.998,12
40818,11,0.998,12
40819,11,0.998,12
40820,11,0.998,12
40821,11,0.998,12
40822,11,0.998,12
40823,11,0.998,12
40824,11,0.998,12
40825,11,0.998,12
40826,11,0.998,12
40827,11,0.998,12
40828,11,0.998,12
40829,11,0.998,12
40830,11,0.998,12
40831,11,0.998,12
40832,11,0.998,12
40833,11,0.998,12
40834,11,0.998,12
40835,11,0.998,12
40836,11,0.998,12
40837,11,0.998,12
40838,11,0.998,12
40839,11,0.998,12
40840,11,0.998,12
40841,11,0.998,12
40842,11,0.998,12
40843,11,0.998,12
40844,11,0.998,12
40845,11,0.998,12
40846,11,0.998,12
40847,11,0.998,12
40848,11,0.998,12
40849,11,0.998,12
40850,11,0.998,12
40851,11,0.998,12
40852,11,0.998,12
40853,11,0.998,12
40854,11,0.998,12
40855,11,0.998,12
40856,11,0.998,12
40857,11,0.998,12
40858,11,0.998,12
40859,11,0.998,12
40860,11,0.998,12
40861,11,0.998,12
40862,11,0.998,12
40863,11,0.998,12
40864,11,0.998,12
40865,11,0.998,12
40866,11,0.998,12
40867,11,0.998,12
40868,11,0.998,12
40869,11,0.998,12
40870,11,0.998,12
40871,11,0.998,12
40872,11,0.998,12
40873,11,0.998,12
40874,11,0.998,12
40875,11,0.998,12
40876,11,0.998,12
40877,11,0.998,12
40878,11,0.998,12
40879,11,0.998,12
40880,11,0.998,12
40881,11,0.998,12
40882,11,0.998,12
40883,11,0.998,12
40884,11,0.998,12
40885,11,0.998,12
40886,11,0.998,12
40887,11,0.998,12
40888,11,0.998,12
40889,11,0.998,12
40890,11,0.998,12
40891,11,0.998,12
40892,11,0.998,12
40893,11,0.998,12
40894,11,0.998,12
40895,11,0.998,12
40896,11,0.998,12
40897,11,0.998,12
40898,11,0.998,12
40899,11,0.998,12
40900,11,0.998,12
40901,11,0.998,12
40902,11,0.998,12
40903,11,0.998,12
40904,11,0.998,12
40905,11,0.998,12
40906,11,0.998,12
40907,11,0.998,12
40908,11,0.998,12
40909,11,0.998,12
40910,11,0.998,12
40911,11,0.998,12
40912,11,0.998,12
40913,11,0.998,12
40914,11,0.998,12
40915,11,0.998,12
40916,11,0.998,12
40917,11,0.998,12
40918,11,0.998,12
40919,11,0.998,12
40920,11,0.998,12
40921,11,0.998,12
40922,11,0.998,12
40923,11,0.998,12
40924,11,0.998,12
40925,11,0.998,12
40926,11,0.998,12
40927,11,0.998,12
40928,11,0.998,12
40929,11,0.998,12
40930,11,0.998,12
40931,11,0.998,12
40932,11,0.998,12
40933,11,0.998,12
40934,11,0.998,12
40935,11,0.998,12
40936,11,0.998,12
40937,11,0.998,12
40938,11,0.998,12
40939,11,0.998,12
40940,11,0.998,12
40941,11,0.998,12
40942,11,0.998,12
40943,11,0.998,12
40944,11,0.998,12
40945,11,0.998,12
40946,11,0.998,12
40947,11,0.998,12
40948,11,0.998,12
40949,11,0.998,12
40950,11,0.998,12
40951,11,0.998,12
40952,11,0.998,12
40953,11,0.998,12
40954,11,0.998,12
40955,11,0.998,12
40956,11,0.998,12
40957,11,0.998,12
40958,11,0.998,12
40959,11,0.998,12
40960,11,0.998,12
40961,11,0.998,12
40962,11,0.998,12
40963,11,0.998,12
40964,11,0.998,12
40965,11,0.998,12
40966,11,0.998,12
40967,11,0.998,12
40968,11,0.998,12
40969,11,0.998,12
40970,11,0.998,12
40971,11,0.998,12
40972,11,0.998,12
40973,11,0.998,12
40974,11,0.998,12
40975,11,0.998,12
40976,11,0.998,12
40977,11,0.998,12
40978,11,0.998,12
40979,11,0.998,12
40980,11,0.998,12
40981,11,0.998,12
40982,11,0.998,12
40983,11,0.998,12
40984,11,0.998,12
40985,11,0.998,12
40986,11,0.998,12
40987,11,0.998,12
40988,11,0.998,12
40989,11,0.998,12
40990,11,0.998,12
40991,11,0.998,12
40992,11,0.998,12
40993,11,0.998,12
40994,11,0.998,12
40995,11,0.998,12
40996,11,0.998,12
40997,11,0.998,12
40998,11,0.998,12
40999,11,0.998,12
41000,11,0.998,12
41001,11,0.998,12
41002,11,0.998,12
41003,11,0.998,12
41004,11,0.998,12
41005,11,0.998,12
41006,11,0.998,12
41007,11,0.998,12
41008,11,0.998,12
41009,11,0.998,12
41010,11,0.998,12
41011,11,0.998,12
41012,11,0.998,12
41013,11,0.998,12
41014,11,0.998,12
41015,11,0.998,12
41016,11,0.998,12
41017,11,0.998,12
41018,11,0.998,12
41019,11,0.998,12
41020,11,0.998,12
41021,11,0.998,12
41022,11,0.998,12
41023,11,0.998,12
41024,11,0.998,12
41025,11,0.998,12
41026,11,0.998,12
41027,11,0.998,12
41028,11,0.998,12
41029,11,0.998,12
41030,11,0.998,12
41031,11,0.998,12
41032,11,0.998,12
41033,11,0.998,12
41034,11,0.998,12
41035,11,0.998,12
41036,11,0.998,12
41037,11,0.998,12
41038,11,0.998,12
41039,11,0.998,12
41040,11,0.998,12
41041,11,0.998,12
41042,11,0.998,12
41043,11,0.998,12
41044,11,0.998,12
41045,11,0.998,12
41046,11,0.998,12
41047,11,0.998,12
41048,11,0.998,12
41049,11,0.998,12
41050,11,0.998,12
41051,11,0.998,12
41052,11,0.998,12
41053,11,0.998,12
41054,11,0.998,12
41055,11,0.998,12
41056,11,0.998,12
41057,11,0.998,12
41058,11,0.998,12
41059,11,0.998,12
41060,11,0.998,12
41061,11,0.998,12
41062,11,0.998,12
41063,11,0.998,12
41064,11,0.998,12
41065,11,0.998,12
41066,11,0.998,12
41067,11,0.998,12
41068,11,0.998,12
41069,11,0.998,12
41070,11,0.998,12
41071,11,0.998,12
41072,11,0.998,12
41073,11,0.998,12
41074,11,0.998,12
41075,11,0.998,12
41076,11,0.998,12
41077,11,0.998,12
41078,11,0.998,12
41079,11,0.998,12
41080,11,0.998,12
41081,11,0.998,12
41082,11,0.998,12
41083,11,0.998,12
41084,11,0.998,12
41085,11,0.998,12
41086,11,0.998,12
41087,11,0.998,12
41088,11,0.998,12
41089,11,0.998,12
41090,11,0.998,12
41091,11,0.998,12
41092,11,0.998,12
41093,11,0.998,12
41094,11,0.998,12
41095,11,0.998,12
41096,11,0.998,12
41097,11,0.998,12
41098,11,0.998,12
41099,11,0.998,12
41100,11,0.998,12
41101,11,0.998,12
41102,11,0.998,12
41103,11,0.998,12
41104,11,0.998,12
41105,11,0.998,12
41106,11,0.998,12
41107,11,0.998,12
41108,11,0.998,12
41109,11,0.998,12
41110,11,0.998,12
41111,11,0.998,12
41112,11,0.998,12
41113,11,0.998,12
41114,11,0.998,12
41115,11,0.998,12
41116,11,0.998,12
41117,11,0.998,12
41118,11,0.998,12
41119,11,0.998,12
41120,11,0.998,12
41121,11,0.998,12
41122,11,0.998,12
41123,11,0.998,12
41124,11,0.998,12
41125,11,0.998,12
41126,11,0.998,12
41127,11,0.998,12
41128,11,0.998,12
41129,11,0.998,12
41130,11,0.998,12
41131,11,0.998,12
41132,11,0.998,12
41133,11,0.998,12
41134,11,0.998,12
41135,11,0.998,12
41136,11,0.998,12
41137,11,0.998,12
41138,11,0.998,12
41139,11,0.998,12
41140,11,0.998,12
41141,11,0.998,12
41142,11,0.998,12
41143,11,0.998,12
41144,11,0.998,12
41145,11,0.998,12
41146,11,0.998,12
41147,11,0.998,12
41148,11,0.998,12
41149,11,0.998,12
41150,11,0.998,12
41151,11,0.998,12
41152,11,0.998,12
41153,11,0.998,12
41154,11,0.998,12
41155,11,0.998,12
41156,11,0.998,12
41157,11,0.998,12
41158,11,0.998,12
41159,11,0.998,12
41160,11,0.998,12
41161,11,0.998,12
41162,11,0.998,12
41163,11,0.998,12
41164,11,0.998,12
41165,11,0.998,12
41166,11,0.998,12
41167,11,0.998,12
41168,11,0.998,12
41169,11,0.998,12
41170,11,0.998,12
41171,11,0.998,12
41172,11,0.998,12
41173,11,0.998,12
41174,11,0.998,12
41175,11,0.998,12
41176,11,0.998,12
41177,11,0.998,12
41178,11,0.998,12
41179,11,0.998,12
41180,11,0.998,12
41181,11,0.998,12
41182,11,0.998,12
41183,11,0.998,12
41184,11,0.998,12
41185,11,0.998,12
41186,11,0.998,12
41187,11,0.998,12
41188,11,0.998,12
41189,11,0.998,12
41190,11,0.998,12
41191,11,0.998,12
41192,11,0.998,12
41193,11,0.998,12
41194,11,0.998,12
41195,11,0.998,12
41196,11,0.998,12
41197,11,0.998,12
41198,11,0.998,12
41199,11,0.998,12
41200,11,0.998,12
41201,11,0.998,12
41202,11,0.998,12
41203,11,0.998,12
41204,11,0.998,12
41205,11,0.998,12
41206,11,0.998,12
41207,11,0.998,12
41208,11,0.998,12
41209,11,0.998,12
41210,11,0.998,12
41211,11,0.998,12
41212,11,0.998,12
41213,11,0.998,12
41214,11,0.998,12
41215,11,0.998,12
41216,11,0.998,12
41217,11,0.998,12
41218,11,0.998,12
41219,11,0.998,12
41220,11,0.998,12
41221,11,0.998,12
41222,11,0.998,12
41223,11,0.998,12
41224,11,0.998,12
41225,11,0.998,12
41226,11,0.998,12
41227,11,0.998,12
41228,11,0.998,12
41229,11,0.998,12
41230,11,0.998,12
41231,11,0.998,12
41232,11,0.998,12
41233,11,0.998,12
41234,11,0.998,12
41235,11,0.998,12
41236,11,0.998,12
41237,11,0.998,12
41238,11,0.998,12
41239,11,0.998,12
41240,11,0.998,12
41241,11,0.998,12
41242,11,0.998,12
41243,11,0.998,12
41244,11,0.998,12
41245,11,0.998,12
41246,11,0.998,12
41247,11,0.998,12
41248,11,0.998,12
41249,11,0.998,12
41250,11,0.998,12
41251,11,0.998,12
41252,11,0.998,12
41253,11,0.998,12
41254,11,0.998,12
41255,11,0.998,12
41256,11,0.998,12
41257,11,0.998,12
41258,11,0.998,12
41259,11,0.998,12
41260,11,0.998,12
41261,11,0.998,12
41262,11,0.998,12
41263,11,0.998,12
41264,11,0.998,12
41265,11,0.998,12
41266,11,0.998,12
41267,11,0.998,12
41268,11,0.998,12
41269,11,0.998,12
41270,11,0.998,12
41271,11,0.998,12
41272,11,0.998,12
41273,11,0.998,12
41274,11,0.998,12
41275,11,0.998,12
41276,11,0.998,12
41277,11,0.998,12
41278,11,0.998,12
41279,11,0.998,12
41280,11,0.998,12
41281,11,0.998,12
41282,11,0.998,12
41283,11,0.998,12
41284,11,0.998,12
41285,11,0.998,12
41286,11,0.998,12
41287,11,0.998,12
41288,11,0.998,12
41289,11,0.998,12
41290,11,0.998,12
41291,11,0.998,12
41292,11,0.998,12
41293,11,0.998,12
41294,11,0.998,12
41295,11,0.998,12
41296,11,0.998,12
41297,11,0.998,12
41298,11,0.998,12
41299,11,0.998,12
41300,11,0.998,12
41301,11,0.998,12
41302,11,0.998,12
41303,11,0.998,12
41304,11,0.998,12
41305,11,0.998,12
41306,11,0.998,12
41307,11,0.998,12
41308,11,0.998,12
41309,11,0.998,12
41310,11,0.998,12
41311,11,0.998,12
41312,11,0.998,12
41313,11,0.998,12
41314,11,0.998,12
41315,11,0.998,12
41316,11,0.998,12
41317,11,0.998,12
41318,11,0.998,12
41319,11,0.998,12
41320,11,0.998,12
41321,11,0.998,12
41322,11,0.998,12
41323,11,0.998,12
41324,11,0.998,12
41325,11,0.998,12
41326,11,0.998,12
41327,11,0.998,12
41328,11,0.998,12
41329,11,0.998,12
41330,11,0.998,12
41331,11,0.998,12
41332,11,0.998,12
41333,11,0.998,12
41334,11,0.998,12
41335,11,0.998,12
41336,11,0.998,12
41337,11,0.998,12
41338,11,0.998,12
41339,11,0.998,12
41340,11,0.998,12
41341,11,0.998,12
41342,11,0.998,12
41343,11,0.998,12
41344,11,0.998,12
41345,11,0.998,12
41346,11,0.998,12
41347,11,0.998,12
41348,11,0.998,12
41349,11,0.998,12
41350,11,0.998,12
41351,11,0.998,12
41352,11,0.998,12
41353,11,0.998,12
41354,11,0.998,12
41355,11,0.998,12
41356,11,0.998,12
41357,11,0.998,12
41358,11,0.998,12
41359,11,0.998,12
41360,11,0.998,12
41361,11,0.998,12
41362,11,0.998,12
41363,11,0.998,12
41364,11,0.998,12
41365,11,0.998,12
41366,11,0.998,12
41367,11,0.998,12
41368,11,0.998,12
41369,11,0.998,12
41370,11,0.998,12
41371,11,0.998,12
41372,11,0.998,12
41373,11,0.998,12
41374,11,0.998,12
41375,11,0.998,12
41376,11,0.998,12
41377,11,0.998,12
41378,11,0.998,12
41379,11,0.998,12
41380,11,0.998,12
41381,11,0.998,12
41382,11,0.998,12
41383,11,0.998,12
41384,11,0.998,12
41385,11,0.998,12
41386,11,0.998,12
41387,11,0.998,12
41388,11,0.998,12
41389,11,0.998,12
41390,11,0.998,12
41391,11,0.998,12
41392,11,0.998,12
41393,11,0.998,12
41394,11,0.998,12
41395,11,0.998,12
41396,11,0.998,12
41397,11,0.998,12
41398,11,0.998,12
41399,11,0.998,12
41400,11,0.998,12
41401,11,0.998,12
41402,11,0.998,12
41403,11,0.998,12
41404,11,0.998,12
41405,11,0.998,12
41406,11,0.998,12
41407,11,0.998,12
41408,11,0.998,12
41409,11,0.998,12
41410,11,0.998,12
41411,11,0.998,12
41412,11,0.998,12
41413,11,0.998,12
41414,11,0.998,12
41415,11,0.998,12
41416,11,0.998,12
41417,11,0.998,12
41418,11,0.998,12
41419,11,0.998,12
41420,11,0.998,12
41421,11,0.998,12
41422,11,0.998,12
41423,11,0.998,12
41424,11,0.998,12
41425,11,0.998,12
41426,11,0.998,12
41427,11,0.998,12
41428,11,0.998,12
41429,11,0.998,12
41430,11,0.998,12
41431,11,0.998,12
41432,11,0.998,12
41433,11,0.998,12
41434,11,0.998,12
41435,11,0.998,12
41436,11,0.998,12
41437,11,0.998,12
41438,11,0.998,12
41439,11,0.998,12
41440,11,0.998,12
41441,11,0.998,12
41442,11,0.998,12
41443,11,0.998,12
41444,11,0.998,12
41445,11,0.998,12
41446,11,0.998,12
41447,11,0.998,12
41448,11,0.998,12
41449,11,0.998,12
41450,11,0.998,12
41451,11,0.998,12
41452,11,0.998,12
41453,11,0.998,12
41454,11,0.998,12
41455,11,0.998,12
41456,11,0.998,12
41457,11,0.998,12
41458,11,0.998,12
41459,11,0.998,12
41460,11,0.998,12
41461,11,0.998,12
41462,11,0.998,12
41463,11,0.998,12
41464,11,0.998,12
41465,11,0.998,12
41466,11,0.998,12
41467,11,0.998,12
41468,11,0.998,12
41469,11,0.998,12
41470,11,0.998,12
41471,11,0.998,12
41472,11,0.998,12
41473,11,0.998,12
41474,11,0.998,12
41475,11,0.998,12
41476,11,0.998,12
41477,11,0.998,12
41478,11,0.998,12
41479,11,0.998,12
41480,11,0.998,12
41481,11,0.998,12
41482,11,0.998,12
41483,11,0.998,12
41484,11,0.998,12
41485,11,0.998,12
41486,11,0.998,12
41487,11,0.998,12
41488,11,0.998,12
41489,11,0.998,12
41490,11,0.998,12
41491,11,0.998,12
41492,11,0.998,12
41493,11,0.998,12
41494,11,0.998,12
41495,11,0.998,12
41496,11,0.998,12
41497,11,0.998,12
41498,11,0.998,12
41499,11,0.998,12
41500,11,0.998,12
41501,11,0.998,12
41502,11,0.998,12
41503,11,0.998,12
41504,11,0.998,12
41505,11,0.998,12
41506,11,0.998,12
41507,11,0.998,12
41508,11,0.998,12
41509,11,0.998,12
41510,11,0.998,12
41511,11,0.998,12
41512,11,0.998,12
41513,11,0.998,12
41514,11,0.998,12
41515,11,0.998,12
41516,11,0.998,12
41517,11,0.998,12
41518,11,0.998,12
41519,11,0.998,12
41520,11,0.998,12
41521,11,0.998,12
41522,11,0.998,12
41523,11,0.998,12
41524,11,0.998,12
41525,11,0.998,12
41526,11,0.998,12
41527,11,0.998,12
41528,11,0.998,12
41529,11,0.998,12
41530,11,0.998,12
41531,11,0.998,12
41532,11,0.998,12
41533,11,0.998,12
41534,11,0.998,12
41535,11,0.998,12
41536,11,0.998,12
41537,11,0.998,12
41538,11,0.998,12
41539,11,0.998,12
41540,11,0.998,12
41541,11,0.998,12
41542,11,0.998,12
41543,11,0.998,12
41544,11,0.998,12
41545,11,0.998,12
41546,11,0.998,12
41547,11,0.998,12
41548,11,0.998,12
41549,11,0.998,12
41550,11,0.998,12
41551,11,0.998,12
41552,11,0.998,12
41553,11,0.998,12
41554,11,0.998,12
41555,11,0.998,12
41556,11,0.998,12
41557,11,0.998,12
41558,11,0.998,12
41559,11,0.998,12
41560,11,0.998,12
41561,11,0.998,12
41562,11,0.998,12
41563,11,0.998,12
41564,11,0.998,12
41565,11,0.998,12
41566,11,0.998,12
41567,11,0.998,12
41568,11,0.998,12
41569,11,0.998,12
41570,11,0.998,12
41571,11,0.998,12
41572,11,0.998,12
41573,11,0.998,12
41574,11,0.998,12
41575,11,0.998,12
41576,11,0.998,12
41577,11,0.998,12
41578,11,0.998,12
41579,11,0.998,12
41580,11,0.998,12
41581,11,0.998,12
41582,11,0.998,12
41583,11,0.998,12
41584,11,0.998,12
41585,11,0.998,12
41586,11,0.998,12
41587,11,0.998,12
41588,11,0.998,12
41589,11,0.998,12
41590,11,0.998,12
41591,11,0.998,12
41592,11,0.998,12
41593,11,0.998,12
41594,11,0.998,12
41595,11,0.998,12
41596,11,0.998,12
41597,11,0.998,12
41598,11,0.998,12
41599,11,0.998,12
41600,11,0.998,12
41601,11,0.998,12
41602,11,0.998,12
41603,11,0.998,12
41604,11,0.998,12
41605,11,0.998,12
41606,11,0.998,12
41607,11,0.998,12
41608,11,0.998,12
41609,11,0.998,12
41610,11,0.998,12
41611,11,0.998,12
41612,11,0.998,12
41613,11,0.998,12
41614,11,0.998,12
41615,11,0.998,12
41616,11,0.998,12
41617,11,0.998,12
41618,11,0.998,12
41619,11,0.998,12
41620,11,0.998,12
41621,11,0.998,12
41622,11,0.998,12
41623,11,0.998,12
41624,11,0.998,12
41625,11,0.998,12
41626,11,0.998,12
41627,11,0.998,12
41628,11,0.998,12
41629,11,0.998,12
41630,11,0.998,12
41631,11,0.998,12
41632,11,0.998,12
41633,11,0.998,12
41634,11,0.998,12
41635,11,0.998,12
41636,11,0.998,12
41637,11,0.998,12
41638,11,0.998,12
41639,11,0.998,12
41640,11,0.998,12
41641,11,0.998,12
41642,11,0.998,12
41643,11,0.998,12
41644,11,0.998,12
41645,11,0.998,12
41646,11,0.998,12
41647,11,0.998,12
41648,11,0.998,12
41649,11,0.998,12
41650,11,0.998,12
41651,11,0.998,12
41652,11,0.998,12
41653,11,0.998,12
41654,11,0.998,12
41655,11,0.998,12
41656,11,0.998,12
41657,11,0.998,12
41658,11,0.998,12
41659,11,0.998,12
41660,11,0.998,12
41661,11,0.998,12
41662,11,0.998,12
41663,11,0.998,12
41664,11,0.998,12
41665,11,0.998,12
41666,11,0.998,12
41667,11,0.998,12
41668,11,0.998,12
41669,11,0.998,12
41670,11,0.998,12
41671,11,0.998,12
41672,11,0.998,12
41673,11,0.998,12
41674,11,0.998,12
41675,11,0.998,12
41676,11,0.998,12
41677,11,0.998,12
41678,11,0.998,12
41679,11,0.998,12
41680,11,0.998,12
41681,11,0.998,12
41682,11,0.998,12
41683,11,0.998,12
41684,11,0.998,12
41685,11,0.998,12
41686,11,0.998,12
41687,11,0.998,12
41688,11,0.998,12
41689,11,0.998,12
41690,11,0.998,12
41691,11,0.998,12
41692,11,0.998,12
41693,11,0.998,12
41694,11,0.998,12
41695,11,0.998,12
41696,11,0.998,12
41697,11,0.998,12
41698,11,0.998,12
41699,11,0.998,12
41700,11,0.998,12
41701,11,0.998,12
41702,11,0.998,12
41703,11,0.998,12
41704,11,0.998,12
41705,11,0.998,12
41706,11,0.998,12
41707,11,0.998,12
41708,11,0.998,12
41709,11,0.998,12
41710,11,0.998,12
41711,11,0.998,12
41712,11,0.998,12
41713,11,0.998,12
41714,11,0.998,12
41715,11,0.998,12
41716,11,0.998,12
41717,11,0.998,12
41718,11,0.998,12
41719,11,0.998,12
41720,11,0.998,12
41721,11,0.998,12
41722,11,0.998,12
41723,11,0.998,12
41724,11,0.998,12
41725,11,0.998,12
41726,11,0.998,12
41727,11,0.998,12
41728,11,0.998,12
41729,11,0.998,12
41730,11,0.998,12
41731,11,0.998,12
41732,11,0.998,12
41733,11,0.998,12
41734,11,0.998,12
41735,11,0.998,12
41736,11,0.998,12
41737,11,0.998,12
41738,11,0.998,12
41739,11,0.998,12
41740,11,0.998,12
41741,11,0.998,12
41742,11,0.998,12
41743,11,0.998,12
41744,11,0.998,12
41745,11,0.998,12
41746,11,0.998,12
41747,11,0.998,12
41748,11,0.998,12
41749,11,0.998,12
41750,11,0.998,12
41751,11,0.998,12
41752,11,0.998,12
41753,11,0.998,12
41754,11,0.998,12
41755,11,0.998,12
41756,11,0.998,12
41757,11,0.998,12
41758,11,0.998,12
41759,11,0.998,12
41760,11,0.998,12
41761,11,0.998,12
41762,11,0.998,12
41763,11,0.998,12
41764,11,0.998,12
41765,11,0.998,12
41766,11,0.998,12
41767,11,0.998,12
41768,11,0.998,12
41769,11,0.998,12
41770,11,0.998,12
41771,11,0.998,12
41772,11,0.998,12
41773,11,0.998,12
41774,11,0.998,12
41775,11,0.998,12
41776,11,0.998,12
41777,11,0.998,12
41778,11,0.998,12
41779,11,0.998,12
41780,11,0.998,12
41781,11,0.998,12
41782,11,0.998,12
41783,11,0.998,12
41784,11,0.998,12
41785,11,0.998,12
41786,11,0.998,12
41787,11,0.998,12
41788,11,0.998,12
41789,11,0.998,12
41790,11,0.998,12
41791,11,0.998,12
41792,11,0.998,12
41793,11,0.998,12
41794,11,0.998,12
41795,11,0.998,12
41796,11,0.998,12
41797,11,0.998,12
41798,11,0.998,12
41799,11,0.998,12
41800,11,0.998,12
41801,11,0.998,12
41802,11,0.998,12
41803,11,0.998,12
41804,11,0.998,12
41805,11,0.998,12
41806,11,0.998,12
41807,11,0.998,12
41808,11,0.998,12
41809,11,0.998,12
41810,11,0.998,12
41811,11,0.998,12
41812,11,0.998,12
41813,11,0.998,12
41814,11,0.998,12
41815,11,0.998,12
41816,11,0.998,12
41817,11,0.998,12
41818,11,0.998,12
41819,11,0.998,12
41820,11,0.998,12
41821,11,0.998,12
41822,11,0.998,12
41823,11,0.998,12
41824,11,0.998,12
41825,11,0.998,12
41826,11,0.998,12
41827,11,0.998,12
41828,11,0.998,12
41829,11,0.998,12
41830,11,0.998,12
41831,11,0.998,12
41832,11,0.998,12
41833,11,0.998,12
41834,11,0.998,12
41835,11,0.998,12
41836,11,0.998,12
41837,11,0.998,12
41838,11,0.998,12
41839,11,0.998,12
41840,11,0.998,12
41841,11,0.998,12
41842,11,0.998,12
41843,11,0.998,12
41844,11,0.998,12
41845,11,0.998,12
41846,11,0.998,12
41847,11,0.998,12
41848,11,0.998,12
41849,11,0.998,12
41850,11,0.998,12
41851,11,0.998,12
41852,11,0.998,12
41853,11,0.998,12
41854,11,0.998,12
41855,11,0.998,12
41856,11,0.998,12
41857,11,0.998,12
41858,11,0.998,12
41859,11,0.998,12
41860,11,0.998,12
41861,11,0.998,12
41862,11,0.998,12
41863,11,0.998,12
41864,11,0.998,12
41865,11,0.998,12
41866,11,0.998,12
41867,11,0.998,12
41868,11,0.998,12
41869,11,0.998,12
41870,11,0.998,12
41871,11,0.998,12
41872,11,0.998,12
41873,11,0.998,12
41874,11,0.998,12
41875,11,0.998,12
41876,11,0.998,12
41877,11,0.998,12
41878,11,0.998,12
41879,11,0.998,12
41880,11,0.998,12
41881,11,0.998,12
41882,11,0.998,12
41883,11,0.998,12
41884,11,0.998,12
41885,11,0.998,12
41886,11,0.998,12
41887,11,0.998,12
41888,11,0.998,12
41889,11,0.998,12
41890,11,0.998,12
41891,11,0.998,12
41892,11,0.998,12
41893,11,0.998,12
41894,11,0.998,12
41895,11,0.998,12
41896,11,0.998,12
41897,11,0.998,12
41898,11,0.998,12
41899,11,0.998,12
41900,11,0.998,12
41901,11,0.998,12
41902,11,0.998,12
41903,11,0.998,12
41904,11,0.998,12
41905,11,0.998,12
41906,11,0.998,12
41907,11,0.998,12
41908,11,0.998,12
41909,11,0.998,12
41910,11,0.998,12
41911,11,0.998,12
41912,11,0.998,12
41913,11,0.998,12
41914,11,0.998,12
41915,11,0.998,12
41916,11,0.998,12
41917,11,0.998,12
41918,11,0.998,12
41919,11,0.998,12
41920,11,0.998,12
41921,11,0.998,12
41922,11,0.998,12
41923,11,0.998,12
41924,11,0.998,12
41925,11,0.998,12
41926,11,0.998,12
41927,11,0.998,12
41928,11,0.998,12
41929,11,0.998,12
41930,11,0.998,12
41931,11,0.998,12
41932,11,0.998,12
41933,11,0.998,12
41934,11,0.998,12
41935,11,0.998,12
41936,11,0.998,12
41937,11,0.998,12
41938,11,0.998,12
41939,11,0.998,12
41940,11,0.998,12
41941,11,0.998,12
41942,11,0.998,12
41943,11,0.998,12
41944,11,0.998,12
41945,11,0.998,12
41946,11,0.998,12
41947,11,0.998,12
41948,11,0.998,12
41949,11,0.998,12
41950,11,0.998,12
41951,11,0.998,12
41952,11,0.998,12
41953,11,0.998,12
41954,11,0.998,12
41955,11,0.998,12
41956,11,0.998,12
41957,11,0.998,12
41958,11,0.998,12
