Duration: 300
step,size,rho,fit
131804,13,0.983,14.7
131805,13,0.983,14.7
131806,13,0.983,14.7
131807,13,0.983,14.7
131808,13,0.983,14.7
131809,13,0.983,14.7
131810,13,0.983,14.7
131811,13,0.983,14.7
131812,13,0.983,14.7
131813,13,0.983,14.7
131814,13,0.983,14.7
131815,13,0.983,14.7
131816,13,0.983,14.7
131817,13,0.983,14.7
131818,13,0.983,14.7
131819,13,0.983,14.7
131820,13,0.983,14.7
131821,13,0.983,14.7
131822,13,0.983,14.7
131823,13,0.983,14.7
131824,13,0.983,14.7
131825,13,0.983,14.7
131826,13,0.983,14.7
131827,13,0.983,14.7
131828,13,0.983,14.7
131829,13,0.983,14.7
131830,13,0.983,14.7
131831,13,0.983,14.7
131832,13,0.983,14.7
131833,13,0.983,14.7
131834,13,0.983,14.7
131835,13,0.983,14.7
131836,13,0.983,14.7
131837,13,0.983,14.7
131838,13,0.983,14.7
131839,13,0.983,14.7
131840,13,0.983,14.7
131841,13,0.983,14.7
131842,13,0.983,14.7
131843,13,0.983,14.7
131844,13,0.983,14.7
131845,13,0.983,14.7
131846,13,0.983,14.7
131847,13,0.983,14.7
131848,13,0.983,14.7
131849,13,0.983,14.7
131850,13,0.983,14.7
131851,13,0.983,14.7
131852,13,0.983,14.7
131853,13,0.983,14.7
131854,13,0.983,14.7
131855,13,0.983,14.7
131856,13,0.983,14.7
131857,13,0.983,14.7
131858,13,0.983,14.7
131859,13,0.983,14.7
131860,13,0.983,14.7
131861,13,0.983,14.7
131862,13,0.983,14.7
131863,13,0.983,14.7
131864,13,0.983,14.7
131865,13,0.983,14.7
131866,13,0.983,14.7
131867,13,0.983,14.7
131868,13,0.983,14.7
131869,13,0.983,14.7
131870,13,0.983,14.7
131871,13,0.983,14.7
131872,13,0.983,14.7
131873,13,0.983,14.7
131874,13,0.983,14.7
131875,13,0.983,14.7
131876,13,0.983,14.7
131877,13,0.983,14.7
131878,13,0.983,14.7
131879,13,0.983,14.7
131880,13,0.983,14.7
131881,13,0.983,14.7
131882,13,0.983,14.7
131883,13,0.983,14.7
131884,13,0.983,14.7
131885,13,0.983,14.7
131886,13,0.983,14.7
131887,13,0.983,14.7
131888,13,0.983,14.7
131889,13,0.983,14.7
131890,13,0.983,14.7
131891,13,0.983,14.7
131892,13,0.983,14.7
131893,13,0.983,14.7
131894,13,0.983,14.7
131895,13,0.983,14.7
131896,13,0.983,14.7
131897,13,0.983,14.7
131898,13,0.983,14.7
131899,13,0.983,14.7
131900,13,0.983,14.7
131901,13,0.983,14.7
131902,13,0.983,14.7
131903,13,0.983,14.7
131904,13,0.983,14.7
131905,13,0.983,14.7
131906,13,0.983,14.7
131907,13,0.983,14.7
131908,13,0.983,14.7
131909,13,0.983,14.7
131910,13,0.983,14.7
131911,13,0.983,14.7
131912,13,0.983,14.7
131913,13,0.983,14.7
131914,13,0.983,14.7
131915,13,0.983,14.7
131916,13,0.983,14.7
131917,13,0.983,14.7
131918,13,0.983,14.7
131919,13,0.983,14.7
131920,13,0.983,14.7
131921,13,0.983,14.7
131922,13,0.983,14.7
131923,13,0.983,14.7
131924,13,0.983,14.7
131925,13,0.983,14.7
131926,13,0.983,14.7
131927,13,0.983,14.7
131928,13,0.983,14.7
131929,13,0.983,14.7
131930,13,0.983,14.7
131931,13,0.983,14.7
131932,13,0.983,14.7
131933,13,0.983,14.7
131934,13,0.983,14.7
131935,13,0.983,14.7
131936,13,0.983,14.7
131937,13,0.983,14.7
131938,13,0.983,14.7
131939,13,0.983,14.7
131940,13,0.983,14.7
131941,13,0.983,14.7
131942,13,0.983,14.7
131943,13,0.983,14.7
131944,13,0.983,14.7
131945,13,0.983,14.7
131946,13,0.983,14.7
131947,13,0.983,14.7
131948,13,0.983,14.7
131949,13,0.983,14.7
131950,13,0.983,14.7
131951,13,0.983,14.7
131952,13,0.983,14.7
131953,13,0.983,14.7
131954,13,0.983,14.7
131955,13,0.983,14.7
131956,13,0.983,14.7
131957,13,0.983,14.7
131958,13,0.983,14.7
131959,13,0.983,14.7
131960,13,0.983,14.7
131961,13,0.983,14.7
131962,13,0.983,14.7
131963,13,0.983,14.7
131964,13,0.983,14.7
131965,13,0.983,14.7
131966,13,0.983,14.7
131967,13,0.983,14.7
131968,13,0.983,14.7
131969,13,0.983,14.7
131970,13,0.983,14.7
131971,13,0.983,14.7
131972,13,0.983,14.7
131973,13,0.983,14.7
131974,13,0.983,14.7
131975,13,0.983,14.7
131976,13,0.983,14.7
131977,13,0.983,14.7
131978,13,0.983,14.7
131979,13,0.983,14.7
131980,13,0.983,14.7
131981,13,0.983,14.7
131982,13,0.983,14.7
131983,13,0.983,14.7
131984,13,0.983,14.7
131985,13,0.983,14.7
131986,13,0.983,14.7
131987,13,0.983,14.7
131988,13,0.983,14.7
131989,13,0.983,14.7
131990,13,0.983,14.7
131991,13,0.983,14.7
131992,13,0.983,14.7
131993,13,0.983,14.7
131994,13,0.983,14.7
131995,13,0.983,14.7
131996,13,0.983,14.7
131997,13,0.983,14.7
131998,13,0.983,14.7
131999,13,0.983,14.7
132000,13,0.983,14.7
132001,13,0.983,14.7
132002,13,0.983,14.7
132003,13,0.983,14.7
132004,13,0.983,14.7
132005,13,0.983,14.7
132006,13,0.983,14.7
132007,13,0.983,14.7
132008,13,0.983,14.7
132009,13,0.983,14.7
132010,13,0.983,14.7
132011,13,0.983,14.7
132012,13,0.983,14.7
132013,13,0.983,14.7
132014,13,0.983,14.7
132015,13,0.983,14.7
132016,13,0.983,14.7
132017,13,0.983,14.7
132018,13,0.983,14.7
132019,13,0.983,14.7
132020,13,0.983,14.7
132021,13,0.983,14.7
132022,13,0.983,14.7
132023,13,0.983,14.7
132024,13,0.983,14.7
132025,13,0.983,14.7
132026,13,0.983,14.7
132027,13,0.983,14.7
132028,13,0.983,14.7
132029,13,0.983,14.7
132030,13,0.983,14.7
132031,13,0.983,14.7
132032,13,0.983,14.7
132033,13,0.983,14.7
132034,13,0.983,14.7
132035,13,0.983,14.7
132036,13,0.983,14.7
132037,13,0.983,14.7
132038,13,0.983,14.7
132039,13,0.983,14.7
132040,13,0.983,14.7
132041,13,0.983,14.7
132042,13,0.983,14.7
132043,13,0.983,14.7
132044,13,0.983,14.7
132045,13,0.983,14.7
132046,13,0.983,14.7
132047,13,0.983,14.7
132048,13,0.983,14.7
132049,13,0.983,14.7
132050,13,0.983,14.7
132051,13,0.983,14.7
132052,13,0.983,14.7
132053,13,0.983,14.7
132054,13,0.983,14.7
132055,13,0.983,14.7
132056,13,0.983,14.7
132057,13,0.983,14.7
132058,13,0.983,14.7
132059,13,0.983,14.7
132060,13,0.983,14.7
132061,13,0.983,14.7
132062,13,0.983,14.7
132063,13,0.983,14.7
132064,13,0.983,14.7
132065,13,0.983,14.7
132066,13,0.983,14.7
132067,13,0.983,14.7
132068,13,0.983,14.7
132069,13,0.983,14.7
132070,13,0.983,14.7
132071,13,0.983,14.7
132072,13,0.983,14.7
132073,13,0.983,14.7
132074,13,0.983,14.7
132075,13,0.983,14.7
132076,13,0.983,14.7
132077,13,0.983,14.7
132078,13,0.983,14.7
132079,13,0.983,14.7
132080,13,0.983,14.7
132081,13,0.983,14.7
132082,13,0.983,14.7
132083,13,0.983,14.7
132084,13,0.983,14.7
132085,13,0.983,14.7
132086,13,0.983,14.7
132087,13,0.983,14.7
132088,13,0.983,14.7
132089,13,0.983,14.7
132090,13,0.983,14.7
132091,13,0.983,14.7
132092,13,0.983,14.7
132093,13,0.983,14.7
132094,13,0.983,14.7
132095,13,0.983,14.7
132096,13,0.983,14.7
132097,13,0.983,14.7
132098,13,0.983,14.7
132099,13,0.983,14.7
132100,13,0.983,14.7
132101,13,0.983,14.7
132102,13,0.983,14.7
132103,13,0.983,14.7
132104,13,0.983,14.7
132105,13,0.983,14.7
132106,13,0.983,14.7
132107,13,0.983,14.7
132108,13,0.983,14.7
132109,13,0.983,14.7
132110,13,0.983,14.7
132111,13,0.983,14.7
132112,13,0.983,14.7
132113,13,0.983,14.7
132114,13,0.983,14.7
132115,13,0.983,14.7
132116,13,0.983,14.7
132117,13,0.983,14.7
132118,13,0.983,14.7
132119,13,0.983,14.7
132120,13,0.983,14.7
132121,13,0.983,14.7
132122,13,0.983,14.7
132123,13,0.983,14.7
132124,13,0.983,14.7
132125,13,0.983,14.7
132126,13,0.983,14.7
132127,13,0.983,14.7
132128,13,0.983,14.7
132129,13,0.983,14.7
132130,13,0.983,14.7
132131,13,0.983,14.7
132132,13,0.983,14.7
132133,13,0.983,14.7
132134,13,0.983,14.7
132135,13,0.983,14.7
132136,13,0.983,14.7
132137,13,0.983,14.7
132138,13,0.983,14.7
132139,13,0.983,14.7
132140,13,0.983,14.7
132141,13,0.983,14.7
132142,13,0.983,14.7
132143,13,0.983,14.7
132144,13,0.983,14.7
132145,13,0.983,14.7
132146,13,0.983,14.7
132147,13,0.983,14.7
132148,13,0.983,14.7
132149,13,0.983,14.7
132150,13,0.983,14.7
132151,13,0.983,14.7
132152,13,0.983,14.7
132153,13,0.983,14.7
132154,13,0.983,14.7
132155,13,0.983,14.7
132156,13,0.983,14.7
132157,13,0.983,14.7
132158,13,0.983,14.7
132159,13,0.983,14.7
132160,13,0.983,14.7
132161,13,0.983,14.7
132162,13,0.983,14.7
132163,13,0.983,14.7
132164,13,0.983,14.7
132165,13,0.983,14.7
132166,13,0.983,14.7
132167,13,0.983,14.7
132168,13,0.983,14.7
132169,13,0.983,14.7
132170,13,0.983,14.7
132171,13,0.983,14.7
132172,13,0.983,14.7
132173,13,0.983,14.7
132174,13,0.983,14.7
132175,13,0.983,14.7
132176,13,0.983,14.7
132177,13,0.983,14.7
132178,13,0.983,14.7
132179,13,0.983,14.7
132180,13,0.983,14.7
132181,13,0.983,14.7
132182,13,0.983,14.7
132183,13,0.983,14.7
132184,13,0.983,14.7
132185,13,0.983,14.7
132186,13,0.983,14.7
132187,13,0.983,14.7
132188,13,0.983,14.7
132189,13,0.983,14.7
132190,13,0.983,14.7
132191,13,0.983,14.7
132192,13,0.983,14.7
132193,13,0.983,14.7
132194,13,0.983,14.7
132195,13,0.983,14.7
132196,13,0.983,14.7
132197,13,0.983,14.7
132198,13,0.983,14.7
132199,13,0.983,14.7
132200,13,0.983,14.7
132201,13,0.983,14.7
132202,13,0.983,14.7
132203,13,0.983,14.7
132204,13,0.983,14.7
132205,13,0.983,14.7
132206,13,0.983,14.7
132207,13,0.983,14.7
132208,13,0.983,14.7
132209,13,0.983,14.7
132210,13,0.983,14.7
132211,13,0.983,14.7
132212,13,0.983,14.7
132213,13,0.983,14.7
132214,13,0.983,14.7
132215,13,0.983,14.7
132216,13,0.983,14.7
132217,13,0.983,14.7
132218,13,0.983,14.7
132219,13,0.983,14.7
132220,13,0.983,14.7
132221,13,0.983,14.7
132222,13,0.983,14.7
132223,13,0.983,14.7
132224,13,0.983,14.7
132225,13,0.983,14.7
132226,13,0.983,14.7
132227,13,0.983,14.7
132228,13,0.983,14.7
132229,13,0.983,14.7
132230,13,0.983,14.7
132231,13,0.983,14.7
132232,13,0.983,14.7
132233,13,0.983,14.7
132234,13,0.983,14.7
132235,13,0.983,14.7
132236,13,0.983,14.7
132237,13,0.983,14.7
132238,13,0.983,14.7
132239,13,0.983,14.7
132240,13,0.983,14.7
132241,13,0.983,14.7
132242,13,0.983,14.7
132243,13,0.983,14.7
132244,13,0.983,14.7
132245,13,0.983,14.7
132246,13,0.983,14.7
132247,13,0.983,14.7
132248,13,0.983,14.7
132249,13,0.983,14.7
132250,13,0.983,14.7
132251,13,0.983,14.7
132252,13,0.983,14.7
132253,13,0.983,14.7
132254,13,0.983,14.7
132255,13,0.983,14.7
132256,13,0.983,14.7
132257,13,0.983,14.7
132258,13,0.983,14.7
132259,13,0.983,14.7
132260,13,0.983,14.7
132261,13,0.983,14.7
132262,13,0.983,14.7
132263,13,0.983,14.7
132264,13,0.983,14.7
132265,13,0.983,14.7
132266,13,0.983,14.7
132267,13,0.983,14.7
132268,13,0.983,14.7
132269,13,0.983,14.7
132270,13,0.983,14.7
132271,13,0.983,14.7
132272,13,0.983,14.7
132273,13,0.983,14.7
132274,13,0.983,14.7
132275,13,0.983,14.7
132276,13,0.983,14.7
132277,13,0.983,14.7
132278,13,0.983,14.7
132279,13,0.983,14.7
132280,13,0.983,14.7
132281,13,0.983,14.7
132282,13,0.983,14.7
132283,13,0.983,14.7
132284,13,0.983,14.7
132285,13,0.983,14.7
132286,13,0.983,14.7
132287,13,0.983,14.7
132288,13,0.983,14.7
132289,13,0.983,14.7
132290,13,0.983,14.7
132291,13,0.983,14.7
132292,13,0.983,14.7
132293,13,0.983,14.7
132294,13,0.983,14.7
132295,13,0.983,14.7
132296,13,0.983,14.7
132297,13,0.983,14.7
132298,13,0.983,14.7
132299,13,0.983,14.7
132300,13,0.983,14.7
132301,13,0.983,14.7
132302,13,0.983,14.7
132303,13,0.983,14.7
132304,13,0.983,14.7
132305,13,0.983,14.7
132306,13,0.983,14.7
132307,13,0.983,14.7
132308,13,0.983,14.7
132309,13,0.983,14.7
132310,13,0.983,14.7
132311,13,0.983,14.7
132312,13,0.983,14.7
132313,13,0.983,14.7
132314,13,0.983,14.7
132315,13,0.983,14.7
132316,13,0.983,14.7
132317,13,0.983,14.7
132318,13,0.983,14.7
132319,13,0.983,14.7
132320,13,0.983,14.7
132321,13,0.983,14.7
132322,13,0.983,14.7
132323,13,0.983,14.7
132324,13,0.983,14.7
132325,13,0.983,14.7
132326,13,0.983,14.7
132327,13,0.983,14.7
132328,13,0.983,14.7
132329,13,0.983,14.7
132330,13,0.983,14.7
132331,13,0.983,14.7
132332,13,0.983,14.7
132333,13,0.983,14.7
132334,13,0.983,14.7
132335,13,0.983,14.7
132336,13,0.983,14.7
132337,13,0.983,14.7
132338,13,0.983,14.7
132339,13,0.983,14.7
132340,13,0.983,14.7
132341,13,0.983,14.7
132342,13,0.983,14.7
132343,13,0.983,14.7
132344,13,0.983,14.7
132345,13,0.983,14.7
132346,13,0.983,14.7
132347,13,0.983,14.7
132348,13,0.983,14.7
132349,13,0.983,14.7
132350,13,0.983,14.7
132351,13,0.983,14.7
132352,13,0.983,14.7
132353,13,0.983,14.7
132354,13,0.983,14.7
132355,13,0.983,14.7
132356,13,0.983,14.7
132357,13,0.983,14.7
132358,13,0.983,14.7
132359,13,0.983,14.7
132360,13,0.983,14.7
132361,13,0.983,14.7
132362,13,0.983,14.7
132363,13,0.983,14.7
132364,13,0.983,14.7
132365,13,0.983,14.7
132366,13,0.983,14.7
132367,13,0.983,14.7
132368,13,0.983,14.7
132369,13,0.983,14.7
132370,13,0.983,14.7
132371,13,0.983,14.7
132372,13,0.983,14.7
132373,13,0.983,14.7
132374,13,0.983,14.7
132375,13,0.983,14.7
132376,13,0.983,14.7
132377,13,0.983,14.7
132378,13,0.983,14.7
132379,13,0.983,14.7
132380,13,0.983,14.7
132381,13,0.983,14.7
132382,13,0.983,14.7
132383,13,0.983,14.7
132384,13,0.983,14.7
132385,13,0.983,14.7
132386,13,0.983,14.7
132387,13,0.983,14.7
132388,13,0.983,14.7
132389,13,0.983,14.7
132390,13,0.983,14.7
132391,13,0.983,14.7
132392,13,0.983,14.7
132393,13,0.983,14.7
132394,13,0.983,14.7
132395,13,0.983,14.7
132396,13,0.983,14.7
132397,13,0.983,14.7
132398,13,0.983,14.7
132399,13,0.983,14.7
132400,13,0.983,14.7
132401,13,0.983,14.7
132402,13,0.983,14.7
132403,13,0.983,14.7
132404,13,0.983,14.7
132405,13,0.983,14.7
132406,13,0.983,14.7
132407,13,0.983,14.7
132408,13,0.983,14.7
132409,13,0.983,14.7
132410,13,0.983,14.7
132411,13,0.983,14.7
132412,13,0.983,14.7
132413,13,0.983,14.7
132414,13,0.983,14.7
132415,13,0.983,14.7
132416,13,0.983,14.7
132417,13,0.983,14.7
132418,13,0.983,14.7
132419,13,0.983,14.7
132420,13,0.983,14.7
132421,13,0.983,14.7
132422,13,0.983,14.7
132423,13,0.983,14.7
132424,13,0.983,14.7
132425,13,0.983,14.7
132426,13,0.983,14.7
132427,13,0.983,14.7
132428,13,0.983,14.7
132429,13,0.983,14.7
132430,13,0.983,14.7
132431,13,0.983,14.7
132432,13,0.983,14.7
132433,13,0.983,14.7
132434,13,0.983,14.7
132435,13,0.983,14.7
132436,13,0.983,14.7
132437,13,0.983,14.7
132438,13,0.983,14.7
132439,13,0.983,14.7
132440,13,0.983,14.7
132441,13,0.983,14.7
132442,13,0.983,14.7
132443,13,0.983,14.7
132444,13,0.983,14.7
132445,13,0.983,14.7
132446,13,0.983,14.7
132447,13,0.983,14.7
132448,13,0.983,14.7
132449,13,0.983,14.7
132450,13,0.983,14.7
132451,13,0.983,14.7
132452,13,0.983,14.7
132453,13,0.983,14.7
132454,13,0.983,14.7
132455,13,0.983,14.7
132456,13,0.983,14.7
132457,13,0.983,14.7
132458,13,0.983,14.7
132459,13,0.983,14.7
132460,13,0.983,14.7
132461,13,0.983,14.7
132462,13,0.983,14.7
132463,13,0.983,14.7
132464,13,0.983,14.7
132465,13,0.983,14.7
132466,13,0.983,14.7
132467,13,0.983,14.7
132468,13,0.983,14.7
132469,13,0.983,14.7
132470,13,0.983,14.7
132471,13,0.983,14.7
132472,13,0.983,14.7
132473,13,0.983,14.7
132474,13,0.983,14.7
132475,13,0.983,14.7
132476,13,0.983,14.7
132477,13,0.983,14.7
132478,13,0.983,14.7
132479,13,0.983,14.7
132480,13,0.983,14.7
132481,13,0.983,14.7
132482,13,0.983,14.7
132483,13,0.983,14.7
132484,13,0.983,14.7
132485,13,0.983,14.7
132486,13,0.983,14.7
132487,13,0.983,14.7
132488,13,0.983,14.7
132489,13,0.983,14.7
132490,13,0.983,14.7
132491,13,0.983,14.7
132492,13,0.983,14.7
132493,13,0.983,14.7
132494,13,0.983,14.7
132495,13,0.983,14.7
132496,13,0.983,14.7
132497,13,0.983,14.7
132498,13,0.983,14.7
132499,13,0.983,14.7
132500,13,0.983,14.7
132501,13,0.983,14.7
132502,13,0.983,14.7
132503,13,0.983,14.7
132504,13,0.983,14.7
132505,13,0.983,14.7
132506,13,0.983,14.7
132507,13,0.983,14.7
132508,13,0.983,14.7
132509,13,0.983,14.7
132510,13,0.983,14.7
132511,13,0.983,14.7
132512,13,0.983,14.7
132513,13,0.983,14.7
132514,13,0.983,14.7
132515,13,0.983,14.7
132516,13,0.983,14.7
132517,13,0.983,14.7
132518,13,0.983,14.7
132519,13,0.983,14.7
132520,13,0.983,14.7
132521,13,0.983,14.7
132522,13,0.983,14.7
132523,13,0.983,14.7
132524,13,0.983,14.7
132525,13,0.983,14.7
132526,13,0.983,14.7
132527,13,0.983,14.7
132528,13,0.983,14.7
132529,13,0.983,14.7
132530,13,0.983,14.7
132531,13,0.983,14.7
132532,13,0.983,14.7
132533,13,0.983,14.7
132534,13,0.983,14.7
132535,13,0.983,14.7
132536,13,0.983,14.7
132537,13,0.983,14.7
132538,13,0.983,14.7
132539,13,0.983,14.7
132540,13,0.983,14.7
132541,13,0.983,14.7
132542,13,0.983,14.7
132543,13,0.983,14.7
132544,13,0.983,14.7
132545,13,0.983,14.7
132546,13,0.983,14.7
132547,13,0.983,14.7
132548,13,0.983,14.7
132549,13,0.983,14.7
132550,13,0.983,14.7
132551,13,0.983,14.7
132552,13,0.983,14.7
132553,13,0.983,14.7
132554,13,0.983,14.7
132555,13,0.983,14.7
132556,13,0.983,14.7
132557,13,0.983,14.7
132558,13,0.983,14.7
132559,13,0.983,14.7
132560,13,0.983,14.7
132561,13,0.983,14.7
132562,13,0.983,14.7
132563,13,0.983,14.7
132564,13,0.983,14.7
132565,13,0.983,14.7
132566,13,0.983,14.7
132567,13,0.983,14.7
132568,13,0.983,14.7
132569,13,0.983,14.7
132570,13,0.983,14.7
132571,13,0.983,14.7
132572,13,0.983,14.7
132573,13,0.983,14.7
132574,13,0.983,14.7
132575,13,0.983,14.7
132576,13,0.983,14.7
132577,13,0.983,14.7
132578,13,0.983,14.7
132579,13,0.983,14.7
132580,13,0.983,14.7
132581,13,0.983,14.7
132582,13,0.983,14.7
132583,13,0.983,14.7
132584,13,0.983,14.7
132585,13,0.983,14.7
132586,13,0.983,14.7
132587,13,0.983,14.7
132588,13,0.983,14.7
132589,13,0.983,14.7
132590,13,0.983,14.7
132591,13,0.983,14.7
132592,13,0.983,14.7
132593,13,0.983,14.7
132594,13,0.983,14.7
132595,13,0.983,14.7
132596,13,0.983,14.7
132597,13,0.983,14.7
132598,13,0.983,14.7
132599,13,0.983,14.7
132600,13,0.983,14.7
132601,13,0.983,14.7
132602,13,0.983,14.7
132603,13,0.983,14.7
132604,13,0.983,14.7
132605,13,0.983,14.7
132606,13,0.983,14.7
132607,13,0.983,14.7
132608,13,0.983,14.7
132609,13,0.983,14.7
132610,13,0.983,14.7
132611,13,0.983,14.7
132612,13,0.983,14.7
132613,13,0.983,14.7
132614,13,0.983,14.7
132615,13,0.983,14.7
132616,13,0.983,14.7
132617,13,0.983,14.7
132618,13,0.983,14.7
132619,13,0.983,14.7
132620,13,0.983,14.7
132621,13,0.983,14.7
132622,13,0.983,14.7
132623,13,0.983,14.7
132624,13,0.983,14.7
132625,13,0.983,14.7
132626,13,0.983,14.7
132627,13,0.983,14.7
132628,13,0.983,14.7
132629,13,0.983,14.7
132630,13,0.983,14.7
132631,13,0.983,14.7
132632,13,0.983,14.7
132633,13,0.983,14.7
132634,13,0.983,14.7
132635,13,0.983,14.7
132636,13,0.983,14.7
132637,13,0.983,14.7
132638,13,0.983,14.7
132639,13,0.983,14.7
132640,13,0.983,14.7
132641,13,0.983,14.7
132642,13,0.983,14.7
132643,13,0.983,14.7
132644,13,0.983,14.7
132645,13,0.983,14.7
132646,13,0.983,14.7
132647,13,0.983,14.7
132648,13,0.983,14.7
132649,13,0.983,14.7
132650,13,0.983,14.7
132651,13,0.983,14.7
132652,13,0.983,14.7
132653,13,0.983,14.7
132654,13,0.983,14.7
132655,13,0.983,14.7
132656,13,0.983,14.7
132657,13,0.983,14.7
132658,13,0.983,14.7
132659,13,0.983,14.7
132660,13,0.983,14.7
132661,13,0.983,14.7
132662,13,0.983,14.7
132663,13,0.983,14.7
132664,13,0.983,14.7
132665,13,0.983,14.7
132666,13,0.983,14.7
132667,13,0.983,14.7
132668,13,0.983,14.7
132669,13,0.983,14.7
132670,13,0.983,14.7
132671,13,0.983,14.7
132672,13,0.983,14.7
132673,13,0.983,14.7
132674,13,0.983,14.7
132675,13,0.983,14.7
132676,13,0.983,14.7
132677,13,0.983,14.7
132678,13,0.983,14.7
132679,13,0.983,14.7
132680,13,0.983,14.7
132681,13,0.983,14.7
132682,13,0.983,14.7
132683,13,0.983,14.7
132684,13,0.983,14.7
132685,13,0.983,14.7
132686,13,0.983,14.7
132687,13,0.983,14.7
132688,13,0.983,14.7
132689,13,0.983,14.7
132690,13,0.983,14.7
132691,13,0.983,14.7
132692,13,0.983,14.7
132693,13,0.983,14.7
132694,13,0.983,14.7
132695,13,0.983,14.7
132696,13,0.983,14.7
132697,13,0.983,14.7
132698,13,0.983,14.7
132699,13,0.983,14.7
132700,13,0.983,14.7
132701,13,0.983,14.7
132702,13,0.983,14.7
132703,13,0.983,14.7
132704,13,0.983,14.7
132705,13,0.983,14.7
132706,13,0.983,14.7
132707,13,0.983,14.7
132708,13,0.983,14.7
132709,13,0.983,14.7
132710,13,0.983,14.7
132711,13,0.983,14.7
132712,13,0.983,14.7
132713,13,0.983,14.7
132714,13,0.983,14.7
132715,13,0.983,14.7
132716,13,0.983,14.7
132717,13,0.983,14.7
132718,13,0.983,14.7
132719,13,0.983,14.7
132720,13,0.983,14.7
132721,13,0.983,14.7
132722,13,0.983,14.7
132723,13,0.983,14.7
132724,13,0.983,14.7
132725,13,0.983,14.7
132726,13,0.983,14.7
132727,13,0.983,14.7
132728,13,0.983,14.7
132729,13,0.983,14.7
132730,13,0.983,14.7
132731,13,0.983,14.7
132732,13,0.983,14.7
132733,13,0.983,14.7
132734,13,0.983,14.7
132735,13,0.983,14.7
132736,13,0.983,14.7
132737,13,0.983,14.7
132738,13,0.983,14.7
132739,13,0.983,14.7
132740,13,0.983,14.7
132741,13,0.983,14.7
132742,13,0.983,14.7
132743,13,0.983,14.7
132744,13,0.983,14.7
132745,13,0.983,14.7
132746,13,0.983,14.7
132747,13,0.983,14.7
132748,13,0.983,14.7
132749,13,0.983,14.7
132750,13,0.983,14.7
132751,13,0.983,14.7
132752,13,0.983,14.7
132753,13,0.983,14.7
132754,13,0.983,14.7
132755,13,0.983,14.7
132756,13,0.983,14.7
132757,13,0.983,14.7
132758,13,0.983,14.7
132759,13,0.983,14.7
132760,13,0.983,14.7
132761,13,0.983,14.7
132762,13,0.983,14.7
132763,13,0.983,14.7
132764,13,0.983,14.7
132765,13,0.983,14.7
132766,13,0.983,14.7
132767,13,0.983,14.7
132768,13,0.983,14.7
132769,13,0.983,14.7
132770,13,0.983,14.7
132771,13,0.983,14.7
132772,13,0.983,14.7
132773,13,0.983,14.7
132774,13,0.983,14.7
132775,13,0.983,14.7
132776,13,0.983,14.7
132777,13,0.983,14.7
132778,13,0.983,14.7
132779,13,0.983,14.7
132780,13,0.983,14.7
132781,13,0.983,14.7
132782,13,0.983,14.7
132783,13,0.983,14.7
132784,13,0.983,14.7
132785,13,0.983,14.7
132786,13,0.983,14.7
132787,13,0.983,14.7
132788,13,0.983,14.7
132789,13,0.983,14.7
132790,13,0.983,14.7
132791,13,0.983,14.7
132792,13,0.983,14.7
132793,13,0.983,14.7
132794,13,0.983,14.7
132795,13,0.983,14.7
132796,13,0.983,14.7
132797,13,0.983,14.7
132798,13,0.983,14.7
132799,13,0.983,14.7
132800,13,0.983,14.7
132801,13,0.983,14.7
132802,13,0.983,14.7
132803,13,0.983,14.7
132804,13,0.983,14.7
132805,13,0.983,14.7
132806,13,0.983,14.7
132807,13,0.983,14.7
132808,13,0.983,14.7
132809,13,0.983,14.7
132810,13,0.983,14.7
132811,13,0.983,14.7
132812,13,0.983,14.7
132813,13,0.983,14.7
132814,13,0.983,14.7
132815,13,0.983,14.7
132816,13,0.983,14.7
132817,13,0.983,14.7
132818,13,0.983,14.7
132819,13,0.983,14.7
132820,13,0.983,14.7
132821,13,0.983,14.7
132822,13,0.983,14.7
132823,13,0.983,14.7
132824,13,0.983,14.7
132825,13,0.983,14.7
132826,13,0.983,14.7
132827,13,0.983,14.7
132828,13,0.983,14.7
132829,13,0.983,14.7
132830,13,0.983,14.7
132831,13,0.983,14.7
132832,13,0.983,14.7
132833,13,0.983,14.7
132834,13,0.983,14.7
132835,13,0.983,14.7
132836,13,0.983,14.7
132837,13,0.983,14.7
132838,13,0.983,14.7
132839,13,0.983,14.7
132840,13,0.983,14.7
132841,13,0.983,14.7
132842,13,0.983,14.7
132843,13,0.983,14.7
132844,13,0.983,14.7
132845,13,0.983,14.7
132846,13,0.983,14.7
132847,13,0.983,14.7
132848,13,0.983,14.7
132849,13,0.983,14.7
132850,13,0.983,14.7
132851,13,0.983,14.7
132852,13,0.983,14.7
132853,13,0.983,14.7
132854,13,0.983,14.7
132855,13,0.983,14.7
132856,13,0.983,14.7
132857,13,0.983,14.7
132858,13,0.983,14.7
132859,13,0.983,14.7
132860,13,0.983,14.7
132861,13,0.983,14.7
132862,13,0.983,14.7
132863,13,0.983,14.7
132864,13,0.983,14.7
132865,13,0.983,14.7
132866,13,0.983,14.7
132867,13,0.983,14.7
132868,13,0.983,14.7
132869,13,0.983,14.7
132870,13,0.983,14.7
132871,13,0.983,14.7
132872,13,0.983,14.7
132873,13,0.983,14.7
132874,13,0.983,14.7
132875,13,0.983,14.7
132876,13,0.983,14.7
132877,13,0.983,14.7
132878,13,0.983,14.7
